5.38,4.90,3.60,3.01,12.00,0.00,776.85,357.62,1.17,11.44,0.20,20.00
5.42,4.90,3.61,3.01,12.00,0.00,776.85,358.26,1.17,11.46,0.20,20.00
5.45,4.90,3.62,3.01,12.00,0.00,776.32,362.69,1.14,11.61,0.20,20.00
5.49,4.90,3.63,3.01,12.00,0.00,776.85,365.54,1.13,11.70,0.20,20.00
5.53,4.90,3.64,3.01,12.00,0.00,776.53,369.13,1.10,11.81,0.20,20.00
5.56,4.90,3.64,3.02,12.00,0.00,777.06,370.61,1.10,11.86,0.20,20.00
5.60,4.90,3.66,3.01,12.00,0.00,776.64,375.68,1.07,12.02,0.20,20.00
5.63,4.90,3.66,3.01,12.00,0.00,776.53,377.05,1.06,12.07,0.20,20.00
5.67,4.90,3.67,3.02,12.00,0.00,776.96,380.64,1.04,12.18,0.20,20.00
5.71,4.90,3.68,3.01,12.00,0.00,776.64,383.07,1.03,12.26,0.20,20.00
5.74,4.90,3.70,3.01,12.00,0.00,776.74,387.18,1.01,12.39,0.20,20.00
5.78,4.90,3.71,3.02,12.00,0.00,776.96,390.56,0.99,12.50,0.20,20.00
5.81,4.90,3.71,3.02,12.00,0.00,777.17,392.25,0.98,12.55,0.20,20.00
5.85,4.90,3.73,3.01,12.00,0.00,776.85,397.11,0.96,12.71,0.20,20.00
5.89,4.90,3.73,3.02,12.00,0.00,776.74,397.43,0.95,12.72,0.20,20.00
5.92,4.90,3.74,3.01,12.00,0.00,777.17,401.86,0.93,12.86,0.20,20.00
5.96,4.90,3.75,3.01,12.00,0.00,777.06,404.50,0.92,12.94,0.20,20.00
5.99,4.90,3.76,3.01,12.00,0.00,776.85,408.62,0.90,13.08,0.20,20.00
6.03,4.90,3.77,3.01,12.00,0.00,776.74,410.73,0.89,13.14,0.20,20.00
6.07,4.90,3.78,3.01,12.00,0.00,777.06,415.16,0.87,13.29,0.20,20.00
6.10,4.90,3.79,3.01,12.00,0.00,776.85,416.43,0.87,13.33,0.20,20.00
6.14,4.90,3.80,3.02,12.00,0.00,777.06,420.33,0.85,13.45,0.20,20.00
6.18,4.90,3.80,3.01,12.00,0.00,777.06,422.13,0.84,13.51,0.20,20.00
6.21,4.89,3.82,3.01,12.00,0.00,774.95,426.35,0.82,13.64,0.20,20.00
6.25,4.88,3.82,3.01,12.00,0.00,770.83,429.20,0.80,13.73,0.20,20.00
6.28,4.88,3.82,3.01,12.00,0.00,770.20,429.20,0.79,13.73,0.20,20.00
6.32,4.88,3.84,3.01,11.99,0.00,770.09,435.64,0.77,13.94,0.20,20.00
6.36,4.88,3.85,3.01,11.98,0.00,770.52,436.38,0.77,13.96,0.20,20.00
6.39,4.88,3.86,3.01,11.91,0.00,770.09,440.60,0.75,14.10,0.20,20.00
