%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2
0.37400,41.36494,1119.38623,224.51887,0.84987,0.15766
0.37500,41.27902,1121.38391,225.63825,0.85215,0.15851
0.37600,41.19333,1123.37658,226.75964,0.85444,0.15937
0.37700,41.10785,1125.36425,227.88302,0.85672,0.16022
0.37800,41.02258,1127.34704,229.00839,0.85900,0.16108
0.37900,40.93753,1129.32482,230.13574,0.86129,0.16194
0.38000,40.85269,1131.29760,231.26506,0.86357,0.16280
0.38100,40.76807,1133.26550,232.39636,0.86586,0.16366
0.38200,40.68365,1135.22839,233.52963,0.86814,0.16453
0.38300,40.59945,1137.18640,234.66485,0.87043,0.16539
0.38400,40.51546,1139.13952,235.80204,0.87271,0.16626
0.38500,40.43167,1141.08776,236.94119,0.87499,0.16714
0.38600,40.34811,1143.03112,238.08227,0.87728,0.16801
0.38700,40.26474,1144.96960,239.22531,0.87956,0.16889
0.38800,40.18159,1146.90319,240.37028,0.88185,0.16977
0.38900,40.09865,1148.83190,241.51718,0.88413,0.17065
0.39000,40.01591,1150.75573,242.66601,0.88642,0.17154
0.39100,39.93338,1152.67480,243.81677,0.88870,0.17242
0.39200,39.85106,1154.58911,244.96945,0.89099,0.17331
0.39300,39.76895,1156.49853,246.12403,0.89327,0.17420
0.39400,39.68704,1158.40319,247.28053,0.89555,0.17509
0.39500,39.60533,1160.30310,248.43893,0.89784,0.17599
0.39600,39.52384,1162.19824,249.59924,0.90012,0.17689
0.39700,39.44254,1164.08862,250.76144,0.90241,0.17779
0.39800,39.36145,1165.97424,251.92553,0.90469,0.17869
0.39900,39.28057,1167.85510,253.09150,0.90698,0.17960
0.40000,39.19988,1169.73132,254.25936,0.90926,0.18050
0.40100,39.11940,1171.60278,255.42910,0.91155,0.18141
0.40200,39.03912,1173.46960,256.60070,0.91383,0.18232
0.40300,38.95904,1175.33166,257.77416,0.91611,0.18324
0.40400,38.87916,1177.18908,258.94949,0.91840,0.18415
0.40500,38.79949,1179.04187,260.12667,0.92068,0.18507
0.40600,38.72001,1180.89001,261.30572,0.92297,0.18599
0.40700,38.64073,1182.73352,262.48660,0.92525,0.18691
0.40800,38.56166,1184.57238,263.66934,0.92754,0.18784
0.40900,38.48278,1186.40661,264.85391,0.92982,0.18877
0.41000,38.40409,1188.23620,266.04031,0.93211,0.18970
0.41100,38.32561,1190.06127,267.22854,0.93439,0.19063
0.41200,38.24732,1191.88171,268.41860,0.93667,0.19156
0.41300,38.16923,1193.69763,269.61050,0.93896,0.19250
0.41400,38.09133,1195.50903,270.80419,0.94124,0.19344
0.41500,38.01363,1197.31579,271.99969,0.94353,0.19438
0.41600,37.93613,1199.11804,273.19702,0.94581,0.19532
0.41700,37.85882,1200.91577,274.39614,0.94810,0.19627
0.41800,37.78170,1202.70898,275.59707,0.95038,0.19722
0.41900,37.70478,1204.49768,276.79977,0.95266,0.19817
0.42000,37.62805,1206.28198,278.00427,0.95495,0.19912
0.42100,37.55151,1208.06176,279.21054,0.95723,0.20008
0.42200,37.47516,1209.83715,280.41860,0.95952,0.20103
0.42300,37.39901,1211.60803,281.62844,0.96180,0.20199
0.42400,37.32305,1213.37451,282.84005,0.96409,0.20295
0.42500,37.24728,1215.13647,284.05343,0.96637,0.20392
0.42600,37.17169,1216.89404,285.26858,0.96866,0.20489
0.42700,37.09630,1218.64721,286.48547,0.97094,0.20585
0.42800,37.02109,1220.39599,287.70413,0.97322,0.20683
0.42900,36.94608,1222.14038,288.92453,0.97551,0.20780
0.43000,36.87125,1223.88037,290.14666,0.97779,0.20877
0.43100,36.79661,1225.61596,291.37054,0.98008,0.20975
0.43200,36.72216,1227.34729,292.59616,0.98236,0.21073
0.43300,36.64789,1229.07421,293.82351,0.98465,0.21171
0.43400,36.57381,1230.79687,295.05258,0.98693,0.21270
0.43500,36.49992,1232.51513,296.28338,0.98922,0.21369
0.43600,36.42621,1234.22912,297.51589,0.99150,0.21467
0.43700,36.35269,1235.93884,298.75012,0.99378,0.21567
0.43800,36.27935,1237.64428,299.98605,0.99607,0.21666
0.43900,36.20619,1239.34545,301.22369,0.99835,0.21766
0.44000,36.13322,1241.04235,302.46304,1.00064,0.21865
0.44100,36.06044,1242.73498,303.70407,1.00292,0.21966
0.44200,35.98783,1244.42333,304.94680,1.00521,0.22066
0.44300,35.91540,1246.10742,306.19122,1.00749,0.22166
0.44400,35.84316,1247.78735,307.43731,1.00977,0.22267
0.44500,35.77110,1249.46301,308.68508,1.01206,0.22368
0.44600,35.69922,1251.13452,309.93453,1.01434,0.22469
0.44700,35.62752,1252.80187,311.18566,1.01663,0.22571
0.44800,35.55600,1254.46496,312.43847,1.01891,0.22672
0.44900,35.48466,1256.12390,313.69293,1.02120,0.22774
0.45000,35.41349,1257.77868,314.94906,1.02348,0.22876
0.45100,35.34251,1259.42932,316.20684,1.02577,0.22979
0.45200,35.27170,1261.07580,317.46627,1.02805,0.23081
0.45300,35.20108,1262.71813,318.72735,1.03033,0.23184
0.45400,35.13063,1264.35644,319.99008,1.03262,0.23287
